id	formattedAddress	zipCode	county	latitude	longitude	propertyType	bedrooms	bathrooms	squareFootage	lotSize	yearBuilt	lastSaleDate	lastSalePrice	price_per_sqft	source	cohort	pulled_at
MLS-907778	13917 Carolina Ponce Avenue, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		3/4/2025	281950	167.13	mls	2025	8/10/2026
MLS-913912	1301 Indigo Sky Street, El Paso, TX 79928	79928	El Paso				4	3	1941	6098		3/4/2025	317950	163.81	mls	2025	8/10/2026
MLS-909712	1348 Summer Enclave Place, El Paso, TX 79928	79928	El Paso				4	3	1687	5663		3/4/2025	281950	167.13	mls	2025	8/10/2026
MLS-907683	932 Dewsbury Way, El Paso, TX 79928	79928	El Paso	31.71327086	-106.2346142		4	3	2350	871		3/8/2025	470729	200.31	mls	2025	8/10/2026
MLS-902767	13861 Summer View Avenue, El Paso, TX 79928	79928	El Paso	31.71863738	-106.2045272		4	3	1514	5227		3/24/2025	267950	176.98	mls	2025	8/10/2026
MLS-908051	12929 Tatenhill Drive, El Paso, TX 79928	79928	El Paso	31.71471888	-106.2347014		4	3	2057	8712		3/24/2025	412153	200.37	mls	2025	8/10/2026
MLS-907200	12725 Captain Claudia Court, El Paso, TX 79928	79928	El Paso				4	3	1891	6970		3/24/2025	344950	182.42	mls	2025	8/10/2026
MLS-911530	1221 Golden Summer Place, El Paso, TX 79928	79928	El Paso				4	3	1599	5227		3/24/2025	268950	168.2	mls	2025	8/10/2026
MLS-903359	221 Playa Vista Street, El Paso, TX 79928	79928	El Paso	31.67807242	-106.2108525		4	3	2026	6534		3/24/2025	369950	182.6	mls	2025	8/10/2026
MLS-897750	916 Foley Place, El Paso, TX 79928	79928	El Paso	31.71055586	-106.2058315		4	3	1998	6534		3/25/2025	316450	158.38	mls	2025	8/10/2026
MLS-907991	1779 URIJAH Place, El Paso, TX 79928	79928	El Paso				4	3	2031	5663		3/27/2025	362950	178.71	mls	2025	8/10/2026
MLS-918577	12884 PRESTBURY Avenue, El Paso, TX 79928	79928	El Paso	31.71331512	-106.2384037		4	3	2061	9148		3/28/2025	459950	223.17	mls	2025	8/10/2026
MLS-911534	1233 Night Sky Street, El Paso, TX 79928	79928	El Paso				4	3	1599	5227		3/25/2025	268950	168.2	mls	2025	8/10/2026
MLS-908924	12613 Hants Circle, El Paso, TX 79928	79928	El Paso				4	3	2347	16553		3/31/2025	540869	230.45	mls	2025	8/10/2026
MLS-909702	1344 Summer Enclave Place, El Paso, TX 79928	79928	El Paso				4	3	1730	6098		3/30/2025	281950	162.98	mls	2025	8/10/2026
MLS-913794	13977 Madero Avenue, El Paso, TX 79928	79928	El Paso				4	3	1599	6970		3/29/2025	268950	168.2	mls	2025	8/10/2026
MLS-911510	1213 Golden Summer Place, El Paso, TX 79928	79928	El Paso				4	3	1487	5227		3/29/2025	251950	169.44	mls	2025	8/10/2026
MLS-911531	1232 Golden Summer Place, El Paso, TX 79928	79928	El Paso				4	3	1599	5227		3/29/2025	268950	168.2	mls	2025	8/10/2026
MLS-918611	1600 FOLKSTONE Street, El Paso, TX 79928	79928	El Paso	31.75216838	-106.2560476		4	3	2562	8712		3/31/2025	332610	129.82	mls	2025	8/10/2026
MLS-907269	12844 Prestbury Avenue, El Paso, TX 79928	79928	El Paso	31.71371039	-106.2400925		4	3	2086	6970		4/4/2025	426640	204.53	mls	2025	8/10/2026
MLS-907241	1436 Harlan Point Place, El Paso, TX 79928	79928	El Paso				4	3	1838	5227		4/4/2025	334950	182.24	mls	2025	8/10/2026
MLS-913906	1257 Indigo Sky Street, El Paso, TX 79928	79928	El Paso	31.71899565	-106.2070672		4	3	1687	6098		4/7/2025	281950	167.13	mls	2025	8/10/2026
MLS-904135	1212 Irish Summer Place, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		4/7/2025	281950	167.13	mls	2025	8/10/2026
MLS-913787	13824 Madero Avenue, El Paso, TX 79928	79928	El Paso				4	3	1599	5227		4/7/2025	268950	168.2	mls	2025	8/10/2026
MLS-913904	1228 Summer Moon Street, El Paso, TX 79928	79928	El Paso				4	3	1599	5227		4/7/2025	268950	168.2	mls	2025	8/10/2026
MLS-907785	13965 Summer Valley Avenue, El Paso, TX 79928	79928	El Paso				4	3	1687	6534		4/8/2025	281950	167.13	mls	2025	8/10/2026
MLS-907253	12713 Captain Claudia Court, El Paso, TX 79928	79928	El Paso				4	3	1831	6098		4/11/2025	334950	182.93	mls	2025	8/10/2026
MLS-916136	13861 garforth Avenue, El Paso, TX 79928	79928	El Paso	31.71605606	-106.2044289		4	3	1945	6098		4/11/2025	265000	136.25	mls	2025	8/10/2026
MLS-907273	12848 Prestbury Avenue, El Paso, TX 79928	79928	El Paso	31.71369529	-106.2399537		4	3	2177	6970		4/15/2025	422703	194.17	mls	2025	8/10/2026
MLS-904161	936 DEWSBURY Way, El Paso, TX 79928	79928	El Paso	31.71327897	-106.2345996		4	3	2274	8712		4/16/2025	440950	193.91	mls	2025	8/10/2026
MLS-916860	12360 STANSBURY Drive, El Paso, TX 79928	79928	El Paso	31.71108059	-106.2568748		4	3	2341	6534		4/17/2025	340000	145.24	mls	2025	8/10/2026
MLS-914795	1017 SUMMER HOUSE Street, El Paso, TX 79928	79928	El Paso	31.71257109	-106.2060673		4	3	1945	6534		4/16/2025	279000	143.44	mls	2025	8/10/2026
MLS-913905	1317 Indigo Sky Street, El Paso, TX 79928	79928	El Paso				4	3	1599	5227		4/17/2025	268950	168.2	mls	2025	8/10/2026
MLS-915458	1217 Indigo Sky Street, El Paso, TX 79928	79928	El Paso	31.71873752	-106.2070626		4	3	1599	6534		4/17/2025	281950	176.33	mls	2025	8/10/2026
MLS-913790	1305 Indigo Sky Street, El Paso, TX 79928	79928	El Paso				4	3	1599	5227		4/17/2025	268950	168.2	mls	2025	8/10/2026
MLS-913903	1217 Summer Moon Street, El Paso, TX 79928	79928	El Paso				4	3	1599	5663		4/19/2025	268950	168.2	mls	2025	8/10/2026
MLS-913779	13836 Madero Avenue, El Paso, TX 79928	79928	El Paso				4	3	1600	6970		4/21/2025	271950	169.97	mls	2025	8/10/2026
MLS-909723	13948 Victory Sky Avenue, El Paso, TX 79928	79928	El Paso				4	3	1599	5227		4/21/2025	268950	168.2	mls	2025	8/10/2026
MLS-913902	1245 Indigo Sky Street, El Paso, TX 79928	79928	El Paso	31.71891821	-106.2070658		4	3	1599	5227		4/21/2025	268950	168.2	mls	2025	8/10/2026
MLS-913788	1231 Summer Moon Street, El Paso, TX 79928	79928	El Paso				4	3	1599	5663		4/22/2025	268950	168.2	mls	2025	8/10/2026
MLS-906776	1428 Harlan Point, El Paso, TX 79928	79928	El Paso				4	3	1891	5227		4/25/2025	344950	182.42	mls	2025	8/10/2026
MLS-908047	12959 Tatenhill Drive, El Paso, TX 79928	79928	El Paso	31.71530378	-106.2341575		4	3	2235	8276		4/25/2025	449689	201.2	mls	2025	8/10/2026
MLS-912559	209 Playa Vista Street, El Paso, TX 79928	79928	El Paso	31.67814307	-106.2108546		4	3	2026	6098		4/25/2025	365950	180.63	mls	2025	8/10/2026
MLS-916745	13640 Prime Vista Court, El Paso, TX 79928	79928	El Paso				4	3	1681	6098		4/28/2025	259000	154.07	mls	2025	8/10/2026
MLS-909594	13437 Highworth, El Paso, TX 79928	79928	El Paso	31.70960348	-106.2272571		4	3	1940	6098		4/28/2025	368500	189.95	mls	2025	8/10/2026
MLS-907674	954 Bromyard Drive, El Paso, TX 79928	79928	El Paso	31.71322753	-106.2334168		4	3	2107	7405		5/1/2025	404950	192.19	mls	2025	8/10/2026
MLS-907874	12944 Shawbury Drive, El Paso, TX 79928	79928	El Paso	31.71513657	-106.2352586		4	3	2235	6970		4/30/2025	455658	203.87	mls	2025	8/10/2026
MLS-910440	13920 Carolina Ponce Avenue, El Paso, TX 79928	79928	El Paso				4	3	2057	6534		4/30/2025	394950	192	mls	2025	8/10/2026
MLS-912983	13687 Bradford Street, El Paso, TX 79928	79928	El Paso	31.70278033	-106.2190457		4	3	2453	6098		4/29/2025	396000	161.43	mls	2025	8/10/2026
MLS-908059	12971 Tatenhill Drive, El Paso, TX 79928	79928	El Paso	31.71546845	-106.2340412		4	3	2107	10019		5/2/2025	427780	203.03	mls	2025	8/10/2026
MLS-913451	12620 Fredericksberg Avenue, El Paso, TX 79928	79928	El Paso				4	3	1868	5663		5/2/2025	354950	190.02	mls	2025	8/10/2026
MLS-906752	810 Harpendem Drive, El Paso, TX 79928	79928	El Paso	31.70921687	-106.2253785		4	3	2374	7841		5/5/2025	490628	206.67	mls	2025	8/10/2026
MLS-919117	13381 EMERALD PEARL Drive, El Paso, TX 79928	79928	El Paso	31.69121159	-106.225999		4	3	2167	6098		5/6/2025	399900	184.54	mls	2025	8/10/2026
MLS-912159	1776 SADIE MAE Place, El Paso, TX 79928	79928	El Paso				4	3	2055	5227		5/7/2025	364950	177.59	mls	2025	8/10/2026
MLS-911479	1785 URIJAH Place, El Paso, TX 79928	79928	El Paso				4	3	1942	5663		5/7/2025	365096	188	mls	2025	8/10/2026
MLS-911540	1237 Golden Summer Place, El Paso, TX 79928	79928	El Paso				4	3	1599	5227		5/5/2025	269950	168.82	mls	2025	8/10/2026
MLS-904140	1229 Texas Summer Place, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		5/5/2025	281950	167.13	mls	2025	8/10/2026
MLS-913780	1320 Indigo Sky Street, El Paso, TX 79928	79928	El Paso				4	3	1600	6534		5/5/2025	272950	170.59	mls	2025	8/10/2026
MLS-904139	1213 Texas Summer Place, El Paso, TX 79928	79928	El Paso				4	3	1687	6534		5/5/2025	282950	167.72	mls	2025	8/10/2026
MLS-913913	1229 Terry Phone Place, El Paso, TX 79928	79928	El Paso				4	3	1941	9148		5/5/2025	302950	156.08	mls	2025	8/10/2026
MLS-915455	13800 Margaret Ponce Avenue, El Paso, TX 79928	79928	El Paso				4	3	1599	6534		5/5/2025	281950	176.33	mls	2025	8/10/2026
MLS-904136	1228 Irish Summer Place, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		5/5/2025	282950	167.72	mls	2025	8/10/2026
MLS-911538	1220 Golden Summer Place, El Paso, TX 79928	79928	El Paso				4	3	1599	5227		5/5/2025	269950	168.82	mls	2025	8/10/2026
MLS-915903	12820 MIDDLESBROUGH Avenue, El Paso, TX 79928	79928	El Paso				4	3	1858	5663		5/10/2025	354950	191.04	mls	2025	8/10/2026
MLS-922534	13143 Oakhampton Avenue, El Paso, TX 79928	79928	El Paso	31.69025655	-106.2345276		4	3	1986	5227		5/14/2025	315000	158.61	mls	2025	8/10/2026
MLS-913909	1240 Summer Moon Street, El Paso, TX 79928	79928	El Paso				4	3	1687	6534		5/12/2025	282950	167.72	mls	2025	8/10/2026
MLS-916830	1012 Stoke Street, El Paso, TX 79928	79928	El Paso	31.71225603	-106.2077344		4	3	1553	6098		5/15/2025	245000	157.76	mls	2025	8/10/2026
MLS-915544	13741 ECCLES Road, El Paso, TX 79928	79928	El Paso				4	3	2421	6098		5/16/2025	341000	140.85	mls	2025	8/10/2026
MLS-918715	185 Darwin Road, El Paso, TX 79928	79928	El Paso	31.68066285	-106.2402405		4	3	1800	13939		5/16/2025	245000	136.11	mls	2025	8/10/2026
MLS-913789	1220 Summer Moon Street, El Paso, TX 79928	79928	El Paso				4	3	1599	5227		5/19/2025	269950	168.82	mls	2025	8/10/2026
MLS-904137	1308 John Edward Ponce Place, El Paso, TX 79928	79928	El Paso				4	3	1687	5663		5/19/2025	277950	164.76	mls	2025	8/10/2026
MLS-907780	13936 Carolina Ponce Avenue, El Paso, TX 79928	79928	El Paso				4	3	1687	4792		5/19/2025	277950	164.76	mls	2025	8/10/2026
MLS-916147	12700 Middlesbrough Avenue, El Paso, TX 79928	79928	El Paso				4	3	1920	5663		5/19/2025	360950	187.99	mls	2025	8/10/2026
MLS-910478	13457 Coldham Street, El Paso, TX 79928	79928	El Paso	31.71127761	-106.2249617		4	3	2320	6534		5/23/2025	330000	142.24	mls	2025	8/10/2026
MLS-915899	12804 MIDDLESBROUGH Avenue, El Paso, TX 79928	79928	El Paso				4	3	1879	5663		5/27/2025	357950	190.5	mls	2025	8/10/2026
MLS-913629	13360 CINDERFORD Avenue, El Paso, TX 79928	79928	El Paso	31.70867253	-106.2301857		4	3	2057	6098		5/29/2025	413305	200.93	mls	2025	8/10/2026
MLS-915436	13857 Carolina Ponce Avenue, El Paso, TX 79928	79928	El Paso				4	3	1599	5227		5/30/2025	269950	168.82	mls	2025	8/10/2026
MLS-907779	13933 Carolina Ponce Avenue, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		5/30/2025	277950	164.76	mls	2025	8/10/2026
MLS-913907	1241 Indigo Sky Street, El Paso, TX 79928	79928	El Paso	31.7188924	-106.2070654		4	3	1687	5227		5/29/2025	282950	167.72	mls	2025	8/10/2026
MLS-913786	1253 Indigo Sky Street, El Paso, TX 79928	79928	El Paso	31.71896984	-106.2070668		4	3	1599	5227		5/29/2025	269950	168.82	mls	2025	8/10/2026
MLS-911541	1221 Night Sky Street, El Paso, TX 79928	79928	El Paso				4	3	1599	5227		5/29/2025	269950	168.82	mls	2025	8/10/2026
MLS-907787	13989 Summer Valley Avenue, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		5/30/2025	277950	164.76	mls	2025	8/10/2026
MLS-915404	13760 LOREINA LUZ Avenue, El Paso, TX 79928	79928	El Paso	31.71013785	-106.2081193		4	3	2193	5663		5/30/2025	325556	148.45	mls	2025	8/10/2026
MLS-923804	249 Emerald Sun Drive, El Paso, TX 79928	79928	El Paso				4	3	2341	6534		6/3/2025	385000	164.46	mls	2025	8/10/2026
MLS-920628	1013 Stoke Street, El Paso, TX 79928	79928	El Paso	31.7117514	-106.2078667		4	3	2967	4356		6/2/2025	308999	104.15	mls	2025	8/10/2026
MLS-907784	13956 Summer Valley Avenue, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		6/5/2025	277950	164.76	mls	2025	8/10/2026
MLS-915437	1345 Indigo Sky Street, El Paso, TX 79928	79928	El Paso				4	3	1599	5227		6/5/2025	269950	168.82	mls	2025	8/10/2026
MLS-907824	13012 Pontesbury Drive, El Paso, TX 79928	79928	El Paso	31.71587735	-106.2353584		4	3	2107	6098		6/20/2025	408155	193.71	mls	2025	8/10/2026
MLS-907197	12717 Captain Claudia Court, El Paso, TX 79928	79928	El Paso				4	3	1891	5663		6/23/2025	344950	182.42	mls	2025	8/10/2026
MLS-915445	1337 Indigo Sky Street, El Paso, TX 79928	79928	El Paso				4	3	1687	6098		6/25/2025	282950	167.72	mls	2025	8/10/2026
MLS-913628	13917 Paseo Honor Court, El Paso, TX 79928	79928	El Paso				4	3	2235	10454		6/27/2025	444603	198.93	mls	2025	8/10/2026
MLS-904437	1701 BULL RING Street, El Paso, TX 79928	79928	El Paso	31.74136496	-106.2538778		4	3	1914	7405		6/27/2025	350000	182.86	mls	2025	8/10/2026
MLS-906018	12941 Tatenhill Drive, El Paso, TX 79928	79928	El Paso	31.71498695	-106.2343975		4	3	2235	9583		6/30/2025	489284	218.92	mls	2025	8/10/2026
MLS-922965	12117 CHAPEL HILL Road, El Paso, TX 79928	79928	El Paso	31.69514017	-106.2626437		4	3	1906	5227		6/30/2025	300000	157.4	mls	2025	8/10/2026
MLS-908060	13000 Tatenhill Drive, El Paso, TX 79928	79928	El Paso				4	3	2235	10890		6/30/2025	479950	214.74	mls	2025	8/10/2026
MLS-921324	12749 Persistence Avenue, El Paso, TX 79928	79928	El Paso				4	3	2087	6970		6/30/2025	448605	214.95	mls	2025	8/10/2026
MLS-912443	12949 Shawbury Drive, El Paso, TX 79928	79928	El Paso	31.71525116	-106.2351895		4	3	2235	6970		6/30/2025	433454	193.94	mls	2025	8/10/2026
MLS-915456	13836 Margaret Ponce Avenue, El Paso, TX 79928	79928	El Paso				4	3	1599	6534		6/28/2025	282950	176.95	mls	2025	8/10/2026
MLS-902847	13961 Margaret Ponce Avenue, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		6/30/2025	277950	164.76	mls	2025	8/10/2026
MLS-907783	13945 Summer Valley Avenue, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		6/28/2025	277950	164.76	mls	2025	8/10/2026
MLS-915454	1336 Indigo Sky Street, El Paso, TX 79928	79928	El Paso				4	3	1599	5663		6/30/2025	269950	168.82	mls	2025	8/10/2026
MLS-909716	13956 Victory Sky Avenue, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		6/30/2025	277950	164.76	mls	2025	8/10/2026
MLS-909718	13988 Victory Sky Avenue, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		6/30/2025	277950	164.76	mls	2025	8/10/2026
MLS-915451	1337 Blue Horizon Place, El Paso, TX 79928	79928	El Paso	31.66161459	-106.2352897		4	3	1599	5663		6/30/2025	272950	170.7	mls	2025	8/10/2026
MLS-911504	1208 Summer Moon Street, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		6/30/2025	282950	167.72	mls	2025	8/10/2026
MLS-915449	1329 Indigo Sky Street, El Paso, TX 79928	79928	El Paso				4	3	1600	6098		6/30/2025	275950	172.47	mls	2025	8/10/2026
MLS-916026	12828 MIDDLESBROUGH Avenue, El Paso, TX 79928	79928	El Paso				4	3	1879	5227		7/8/2025	357950	190.5	mls	2025	8/10/2026
MLS-915421	13424 EMERALD CREEK Drive, El Paso, TX 79928	79928	El Paso	31.69353229	-106.2230064		4	3	3333	11326		7/8/2025	410000	123.01	mls	2025	8/10/2026
MLS-910436	1240 Irish Summer Place, El Paso, TX 79928	79928	El Paso				4	3	2057	6534		7/12/2025	378950	184.22	mls	2025	8/10/2026
MLS-911497	1228 Golden Summer Place, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		7/12/2025	277371	164.42	mls	2025	8/10/2026
MLS-911496	1217 Golden Summer Place, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		7/12/2025	277371	164.42	mls	2025	8/10/2026
MLS-911493	1208 Golden Summer Place, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		7/12/2025	277371	164.42	mls	2025	8/10/2026
MLS-911502	1229 Night Sky Street, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		7/12/2025	277371	164.42	mls	2025	8/10/2026
MLS-915446	1344 Indigo Sky Street, El Paso, TX 79928	79928	El Paso				4	3	1687	5663		7/12/2025	285950	169.5	mls	2025	8/10/2026
MLS-915448	1321 Blue Horizon Place, El Paso, TX 79928	79928	El Paso	31.66156915	-106.2356183		4	3	1600	6534		7/12/2025	275950	172.47	mls	2025	8/10/2026
MLS-908176	12937 Tatenhill Drive, El Paso, TX 79928	79928	El Paso	31.71488765	-106.2344909		4	3	2107	7405		7/16/2025	439449	208.57	mls	2025	8/10/2026
MLS-916197	572 golden rise Street, El Paso, TX 79928	79928	El Paso	31.6966403	-106.2457518		4	3	2991	6534		7/16/2025	395950	132.38	mls	2025	8/10/2026
MLS-924212	13352 Eton Court, El Paso, TX 79928	79928	El Paso	31.70942679	-106.2307627		4	3	2833	8276		7/15/2025	465000	164.14	mls	2025	8/10/2026
MLS-913908	13832 Madero Avenue, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		7/18/2025	285950	169.5	mls	2025	8/10/2026
MLS-909719	13989 Victory Sky Avenue, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		7/18/2025	285950	169.5	mls	2025	8/10/2026
MLS-920809	1205 Night Sky Street, El Paso, TX 79928	79928	El Paso				4	3	1600	5227		7/21/2025	258500	161.56	mls	2025	8/10/2026
MLS-915435	13829 Carolina Ponce Avenue, El Paso, TX 79928	79928	El Paso				4	3	1599	5227		7/25/2025	269950	168.82	mls	2025	8/10/2026
MLS-921121	13841 Summer Valley Avenue, El Paso, TX 79928	79928	El Paso	31.68160286	-106.2532495		4	3	1599	5227		7/18/2025	275950	172.58	mls	2025	8/10/2026
MLS-915902	12816 MIDDLESBROUGH Avenue, El Paso, TX 79928	79928	El Paso				4	3	1866	5663		7/29/2025	354950	190.22	mls	2025	8/10/2026
MLS-917394	13007 Primrose Lane, El Paso, TX 79928	79928	El Paso	31.6921831	-106.2151004		4	3	4038	9583		7/29/2025	460000	113.92	mls	2025	8/10/2026
MLS-913795	1229 Summer Moon Street, El Paso, TX 79928	79928	El Paso				4	3	1730	5663		7/28/2025	282950	163.55	mls	2025	8/10/2026
MLS-913910	1232 Summer Moon Street, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		7/28/2025	285950	169.5	mls	2025	8/10/2026
MLS-915758	961 PETTUS Place, El Paso, TX 79928	79928	El Paso	31.71532233	-106.2375719		4	3	2235	9583		7/31/2025	460106	205.86	mls	2025	8/10/2026
MLS-915755	13353 CINDERFORD Avenue, El Paso, TX 79928	79928	El Paso	31.70874264	-106.2306807		4	3	2057	6534		7/31/2025	403632	196.22	mls	2025	8/10/2026
MLS-921402	1780 SADIE MAE Place, El Paso, TX 79928	79928	El Paso				4	3	1891	5227		7/31/2025	323351	170.99	mls	2025	8/10/2026
MLS-925975	12571 NEW DAWN Drive, El Paso, TX 79928	79928	El Paso	31.74478149	-106.2544014		4	3	2373	5227		8/4/2025	355000	149.6	mls	2025	8/10/2026
MLS-927446	13904 Loreina Luz Avenue, El Paso, TX 79928	79928	El Paso	31.71036897	-106.2026566		4	3	2193	5663		8/4/2025	322000	146.83	mls	2025	8/10/2026
MLS-927563	220 FARNBOROUGH Street, El Paso, TX 79928	79928	El Paso				4	3	2120	6534		8/5/2025	375950	177.33	mls	2025	8/10/2026
MLS-911500	1209 Night Sky Street, El Paso, TX 79928	79928	El Paso				4	3	1687	5227		8/2/2025	280950	166.54	mls	2025	8/10/2026
MLS-921125	13800 Carolina Ponce Avenue, El Paso, TX 79928	79928	El Paso				4	3	1599	6970		8/2/2025	286950	179.46	mls	2025	8/10/2026
MLS-926787	12311 WILLS CRESCENT Court, El Paso, TX 79928	79928	El Paso	31.70653107	-106.2583741		4	3	2562	8712		8/5/2025	500000	195.16	mls	2025	8/10/2026
MLS-915955	12717 Fredericksburg Avenue, El Paso, TX 79928	79928	El Paso				4	3	1879	5227		8/11/2025	357950	190.5	mls	2025	8/10/2026
MLS-921135	13382 Carterton Avenue, El Paso, TX 79928	79928	El Paso	31.71132057	-106.229042		4	3	2236	6970		8/8/2025	435000	194.54	mls	2025	8/10/2026
MLS-916031	12832 MIDDLESBROUGH Avenue, El Paso, TX 79928	79928	El Paso				4	3	1866	6534		8/11/2025	354950	190.22	mls	2025	8/10/2026
MLS-921011	1040 Indigo Sky Street, El Paso, TX 79928	79928	El Paso	31.71310394	-106.2068202		4	3	1687	5227		8/13/2025	260000	154.12	mls	2025	8/10/2026
MLS-921096	13820 Summer Valley Avenue, El Paso, TX 79928	79928	El Paso	31.68179365	-106.253642		4	3	1687	6534		8/12/2025	282950	167.72	mls	2025	8/10/2026
MLS-908231	1401 Harlan Point, El Paso, TX 79928	79928	El Paso				4	3	2734	9148		8/18/2025	546950	200.05	mls	2025	8/10/2026
MLS-923096	12517 Winners Circle, El Paso, TX 79928	79928	El Paso	31.74265616	-106.2592409		4	3	2309.2	7841		8/20/2025	338999	146.8	mls	2025	8/10/2026
MLS-921115	13821 Summer Valley Avenue, El Paso, TX 79928	79928	El Paso	31.68163287	-106.2532823		4	3	1600	6534		8/27/2025	275950	172.47	mls	2025	8/10/2026
MLS-912420	13992 Summer Valley Avenue, El Paso, TX 79928	79928	El Paso				4	3	2107	7405		8/28/2025	393768	186.89	mls	2025	8/10/2026
MLS-918510	13017 POWICK Drive, El Paso, TX 79928	79928	El Paso	31.71669796	-106.2355714		4	3	2235	6534		8/28/2025	436950	195.5	mls	2025	8/10/2026
MLS-913637	13353 ETON Court, El Paso, TX 79928	79928	El Paso	31.70954119	-106.2307705		4	3	2350	7405		8/29/2025	482918	205.5	mls	2025	8/10/2026
MLS-928472	1376 COSTANZO Place, El Paso, TX 79928	79928	El Paso				4	3	2300	7841		8/29/2025	494500	215	mls	2025	8/10/2026
MLS-907826	13008 Pontesbury Drive, El Paso, TX 79928	79928	El Paso	31.71586557	-106.2354271		4	3	2235	6534		8/29/2025	436950	195.5	mls	2025	8/10/2026
MLS-899823	12239 Rathmore Drive, El Paso, TX 79928	79928	El Paso	31.7089639	-106.2611354		4	4	3318	13504		7/23/2024	500000	150.69	mls	2024	8/10/2026
MLS-907917	935 Dewsbury Way, El Paso, TX 79928	79928	El Paso	31.71333777	-106.2347405		4	4	2235	11761		12/26/2024	547140	244.81	mls	2024	8/10/2026
MLS-907921	12953 Shawbury Drive, El Paso, TX 79928	79928	El Paso	31.71525116	-106.2351204		4	4	2235	7405		3/31/2025	433800	194.09	mls	2025	8/10/2026
MLS-917902	12296 Chelmsford Avenue, El Paso, TX 79928	79928	El Paso	31.69116414	-106.2555312		4	4	2064	8712		4/24/2025	440000	213.18	mls	2025	8/10/2026
MLS-907922	13000 Powick Drive, El Paso, TX 79928	79928	El Paso	31.71655043	-106.2358006		4	4	2235	8276		6/19/2025	544327	243.55	mls	2025	8/10/2026
